TIMESTAMP,VX,VY,VZ,GX,GY,GZ,AX,AY,AZ
1634102321,4.87,305.19,1.34,0.61,3999.45,3999.57,280.42,331.2,240.74
1634102322,4.79,305.33,1.71,0.12,3999.39,0.73,281.08,331.67,241.2
1634102323,4.64,305.12,1.65,3999.27,3999.02,1.4,281.07,331.68,241.28
1634102324,4.45,304.9,1.56,3999.27,3998.96,0.73,281.02,331.67,241.37
1634102325,4.31,305.09,1.78,1.71,0,1.1,281.45,331.69,241.9
1634102327,4.63,305.2,1.84,1.59,3998.84,3999.69,281.57,331.8,243.34
1634102328,4.49,305.08,1.57,0.18,3997.56,2.32,282.06,331.97,247.48
1634102329,4.54,305.14,1.77,0.06,3997.99,1.53,282.45,332.39,249.76
1634102330,4.54,305.25,1.99,0.18,3997.86,0.98,282.34,332.2,251.95
1634102331,4.48,305.06,1.73,1.53,3997.68,2.08,282.27,332.63,258.27
1634102332,4.58,305.17,1.69,2.14,3995.97,3999.88,282.26,332.55,258.7
1634102333,4.46,305.11,1.83,1.89,3996.58,1.04,282.13,332.3,262.88
1634102334,4.63,305.2,1.76,2.75,3995.85,0.24,282.47,332.94,267.69
1634102335,4.34,305.13,1.81,2.56,3995.48,1.16,282.22,332.55,273.36
1634102336,4.55,305.12,1.81,2.69,3995.48,0.73,282.6,332.77,278.71
1634102337,4.39,305.12,2,3.85,3994.02,1.59,282.57,332.57,292.99
1634102338,4.61,305.33,1.92,5.55,3994.08,3998.96,282.45,332.45,301.39
1634102339,4.52,305.06,1.95,3.85,3994.14,1.28,283.03,332.44,309.18
1634102341,4.7,305.03,1.67,3.17,3994.2,0.98,282.2,331.71,316.35
1634102342,4.55,305.13,1.77,3.23,3994.2,1.77,282.18,331.7,317.02
1634102343,4.72,305.2,1.78,3.78,3994.32,1.34,282.82,332.13,323.79
1634102344,4.78,305.19,1.63,3.54,3993.65,0.55,281.57,331.33,332.48
1634102345,4.68,305.25,1.77,5.07,3994.26,0,281.6,331.29,333.19
1634102346,4.7,305.28,1.85,5.19,3991.88,0.92,281.71,331.13,349.72
1634102347,4.9,305.2,1.54,5.43,3990.78,2.62,281.91,330.94,1.09
1634102348,4.76,305.29,1.76,6.29,3990.91,2.2,281.62,330.57,14.02
1634102349,4.86,305.42,1.99,5.19,3991.39,2.38,282.63,330.6,35.71
1634102350,4.63,305.28,1.98,3.91,3992.61,1.28,282.64,330.55,36.59
1634102351,4.73,305.25,2.2,3.11,3996.03,1.22,284.37,330.89,42.54
1634102352,4.62,305.33,2,1.53,3998.17,0.73,283.2,330.72,47.19
1634102354,4.59,305.12,2.02,0.92,3998.23,1.22,283.83,330.92,48.44
1634102355,4.67,305.25,1.97,3999.63,3998.9,0,283.76,330.88,48.54
1634102356,4.88,305.2,1.72,0.85,0.06,3999.94,283.02,330.8,49.3
1634102357,4.66,305.27,1.87,3999.33,3999.82,3999.88,283.25,331.15,49.04
1634102358,4.94,305.36,1.74,1.34,3998.84,3999.76,282.47,331.12,52.27
1634102359,4.48,305.17,1.9,1.83,3997.62,1.1,282.5,331.19,52.57
1634102360,4.62,305.23,1.94,1.46,3997.99,3999.94,282.96,331.35,55.2
1634102361,4.58,305.32,2.09,0.79,3998.78,0,282.85,331.51,57.35
1634102362,4.61,305.13,1.87,0.61,3999.51,3999.63,283.05,331.78,58.34
1634102363,4.58,305.14,1.84,0.18,0,1.04,282.76,331.79,58.76
1634102364,4.47,305.11,1.79,3999.63,3999.63,0,282.73,331.86,58.91
1634102365,4.61,305.15,1.87,0.37,0.43,0.12,282.78,331.73,58.69
1634102366,4.55,305.21,1.79,3998.29,3999.08,3999.88,282.35,331.93,58.69
1634102368,4.63,305.14,1.93,1.59,1.1,1.89,282.53,332.01,58.37
1634102369,4.49,305.17,1.7,3998.29,3998.96,3999.51,282.62,331.82,58.14
1634102370,4.6,305.22,1.86,3999.82,3999.94,0.55,282.67,332,58.01
1634102371,4.62,305.26,1.88,3999.88,3999.76,0.98,282.95,332.16,58.32
1634102372,4.55,305.28,1.84,3998.6,3999.21,0.67,282.82,332.21,58.42
1634102373,4.45,305.3,2,0.79,1.34,3999.69,282.62,332.07,56.7
1634102374,4.55,305.19,1.66,3998.84,0.79,1.16,282.22,331.96,55.29
1634102375,4.77,305.34,1.66,0,1.16,3999.33,281.82,331.79,54.67
1634102376,4.29,304.91,1.62,0.06,3999.08,0.61,281.46,331.73,55.56
1634102377,4.6,305.1,1.78,0.55,3999.27,3999.76,282.38,331.96,55.88
1634102378,4.66,305.14,1.91,0,3999.76,3999.63,282.18,332.19,56.66
1634102379,4.55,305.15,1.88,0.37,1.16,3998.78,282.68,332.23,55.72
1634102380,4.57,305.03,1.89,3999.21,0.85,0.12,282.26,332.16,54.62
1634102382,4.55,305.05,1.67,0,1.22,3998.84,282.12,331.86,53.65
1634102383,4.6,305.08,1.86,1.04,0.12,3999.76,282.1,331.93,53.88
1634102384,4.7,305.22,1.79,1.04,0,3999.57,282.21,331.89,53.86
1634102385,4.68,305.22,1.9,3999.82,3999.08,0,282.41,331.84,54.45
1634102386,4.53,305.12,1.57,0.43,3998.54,0.37,281.99,332.05,55.93
1634102387,4.5,305.38,1.67,2.14,0.55,3999.15,282.75,332.19,56.67
1634102388,4.47,304.95,1.99,0,0.12,3999.21,282.4,332.11,56.89
1634102389,4.72,305.24,1.94,0.24,0.73,3999.76,282.68,332.36,56.35
1634102390,4.64,305.25,1.89,3999.51,0.85,3999.88,282.5,332.12,55.74
1634102391,4.57,305.18,1.84,3999.39,0.79,0.73,282.4,332.08,54.92
1634102392,4.1,304.98,1.42,3999.76,0.67,3998.6,281.62,331.96,54.15
1634102393,5.04,305.4,2.15,3997.74,3999.57,0.55,281.82,331.89,53.13
1634102394,4.66,305.2,1.74,3999.76,0.18,3999.45,281.67,331.81,52.56
1634102396,4.73,305.22,1.88,0.31,0.18,3999.88,281.18,331.72,52.35
1634102397,4.85,305.27,1.71,0.43,0.37,3999.02,281.27,331.69,52.22
1634102398,4.71,305.22,1.7,0.06,0.43,3999.94,281.6,331.87,51.54
1634102399,4.64,305.1,1.67,0.37,0.43,0.06,280.64,331.4,51.56
1634102400,4.73,305.11,1.61,0.31,0.49,0.37,280.72,331.41,51.5
1634102401,4.73,305.22,1.64,3998.96,3999.15,3999.69,281.26,331.65,51.05
1634102402,4.69,305.11,1.61,0.92,0.55,0.37,280.98,331.63,51.4
1634102403,4.72,305.23,1.71,1.1,0.73,0.31,281.1,331.68,51.34
1634102404,4.6,305.14,1.65,3999.45,3999.94,3999.94,281.28,331.72,51.14
1634102405,4.54,305.11,1.55,0.43,0.49,3998.84,281.23,331.73,49.59
1634102406,4.81,305.19,1.55,0.73,0.85,0.37,280.69,331.44,49.43
1634102407,4.71,305.17,1.66,3999.51,3999.76,3999.39,280.83,331.51,48.93
1634102408,4.59,305.25,1.74,3999.88,0,0.12,280.85,331.51,48.94
1634102409,4.59,305.14,1.61,0,0.06,0.24,280.88,331.52,48.94
1634102411,4.73,305.21,1.63,3999.88,0.12,0.73,281.43,331.78,48.64
1634102412,4.71,305.4,1.67,3999.51,0.12,1.28,280.95,331.52,48.66
1634102413,4.35,304.92,1.34,3999.57,0.37,2.2,280.93,331.66,48.67
1634102414,4.7,305.23,1.84,1.04,0.37,0.49,281.12,331.66,48.46
1634102415,4.65,305.08,1.56,0,3999.82,0,281.09,331.57,48.69
1634102416,4.59,305.09,1.65,0.43,3999.94,3999.82,280.87,331.81,49.03
1634102417,4.68,305.36,1.8,3999.82,3999.88,0,281.05,331.73,49.16
1634102418,4.66,305.11,1.65,0.73,0.49,0.12,281.15,331.76,49.11
1634102419,4.75,305.11,1.67,3999.76,0.06,3999.57,281.3,331.64,48.72
1634102420,4.75,305.09,1.59,0,3999.57,0.79,281.1,331.73,48.98
1634102421,4.59,305.29,1.58,3999.76,3999.33,1.28,281.19,331.65,49.6
1634102422,4.51,304.96,1.52,3999.82,3999.69,0.55,281.15,331.62,50.11
1634102423,4.68,305.3,1.82,0.31,3999.82,0,281.17,331.62,50.14
1634102425,4.25,304.65,1.36,3998.9,3999.33,0.92,281.33,332.02,50.37
1634102426,4.67,305.15,1.66,3999.45,0.12,0.12,281.57,332.01,49.43
1634102427,4.77,305.21,1.71,1.28,0.67,0.43,281.49,331.86,49.34
1634102428,4.7,305.19,1.76,1.28,0.67,0.43,281.62,331.9,49.28
1634102429,4.65,305.18,1.69,1.16,0.49,0.55,281.71,331.97,49.25
1634102430,4.59,305.13,1.65,0.49,3999.76,3999.45,281.52,332.08,49.77
1634102431,4.53,305.13,1.72,0.73,0,3999.69,281.94,332.15,49.8
1634102432,4.52,305.08,1.74,0.06,0,0,281.71,331.9,49.91
1634102433,4.55,304.97,1.67,0.43,0.12,3999.94,281.76,331.9,49.89
1634102434,4.49,305.28,1.94,3998.78,3999.08,0.67,282.28,332.24,49.73
1634102435,4.51,305.21,1.77,3998.54,3998.84,0.31,282.1,332.24,49.85
1634102436,4.67,305.12,1.82,1.04,0.43,3999.57,282.38,332.1,49.93
1634102437,4.63,305.13,1.83,3999.39,3999.76,0.31,281.83,331.91,50.14
1634102439,4.6,305.11,1.79,3999.08,3999.69,3999.88,282.52,332.32,49.64
1634102440,4.62,305.16,1.85,0.43,0.37,0.67,281.96,332.24,49.83
1634102441,4.55,305.07,1.87,3999.39,3999.69,3999.21,282.2,331.88,49.6
1634102442,4.6,305.16,1.78,0.73,0.67,1.53,282.18,332.41,49.52
1634102443,4.5,305.22,1.87,3999.33,3999.82,3998.96,282.21,331.71,49.33
1634102444,4.45,305.09,1.79,0.49,1.1,0.85,282.21,332.45,48.81
1634102445,4.55,305.09,1.8,3999.51,0.73,0.37,282.27,331.78,48
1634102446,4.67,305.02,1.82,3999.82,0.67,3999.27,282.13,331.79,46.35
1634102447,4.55,305.29,1.79,1.89,0.85,3999.69,281.99,332.23,46.27
1634102448,4.6,305.25,1.62,0.12,3999.57,0.73,281.66,331.84,46.89
1634102449,4.6,305.34,1.71,1.04,3999.88,3999.76,282.31,332.04,47.2
1634102450,4.61,305.05,1.94,0.98,3999.76,3999.08,282.39,331.99,47.21
1634102451,4.49,305.17,1.68,3999.94,0,3999.94,282.69,332.18,47.66
1634102453,4.33,304.89,1.59,0.73,0.85,1.71,281.97,332.31,47.85
1634102454,4.78,305.35,1.92,1.16,0.92,0.79,282.09,332.4,47.75
1634102455,4.62,305.19,1.84,0,3999.76,3998.9,282.11,332.22,47.85
1634102456,4.57,305.12,1.87,0.79,0.37,0.12,282.18,332.26,47.83
1634102457,4.57,305.07,1.86,3999.51,3999.45,3998.9,282.24,332.01,47.94
1634102458,4.6,305.08,1.66,0.79,0.43,0.79,282.3,332.36,47.96
1634102459,4.72,305.25,1.78,3999.51,0,3999.39,282.21,331.75,47.77
1634102460,4.72,305.24,1.67,3999.57,0.12,0.12,282.13,331.72,47.76
1634102461,4.6,305.14,1.87,3999.27,3999.69,0.73,281.82,331.77,47.51
1634102462,4.58,305.29,1.87,3999.88,3999.94,3999.27,282.82,332.41,46.99
1634102463,4.54,305.13,1.97,0.37,0.49,0.18,282.06,332.01,47.03
1634102464,4.64,305.16,1.87,1.1,0.61,0.92,282.31,332.45,46.92
1634102465,4.61,305.15,1.89,0.92,0.37,0.67,282.43,332.52,46.88
1634102467,4.48,305.11,1.91,3999.94,3999.88,3999.45,282.43,332.58,53.94
1634102468,4.57,305.12,1.84,3999.57,0.31,0.31,282.18,332.39,53.88
1634102469,4.76,305.07,1.79,3998.72,0,3999.63,282.84,332.05,52.92
1634102470,4.68,305.24,1.85,3998.35,3999.94,3999.51,282.7,331.96,52.91
1634102471,4.59,305.34,1.85,1.4,0.61,0.37,281.79,331.29,53.16
1634102472,4.48,305.08,1.76,0.37,3999.69,0.55,282.13,331.4,53.35
1634102473,4.55,305.21,1.71,0.79,1.46,3999.69,282.82,331.74,53
1634102474,4.65,305.09,1.96,0.73,1.46,3999.57,282.96,331.74,52.83
1634102475,4.67,305.16,1.95,0.24,1.28,0,283.24,332.06,51.11
1634102476,4.5,304.99,1.85,0,2.32,3999.63,283.33,331.97,48.45
1634102477,4.61,305.19,1.93,3998.11,1.89,3999.94,283.24,332.01,48.22
1634102478,4.63,305.27,1.99,3999.51,1.46,3998.78,282.7,331.53,43.96
1634102479,4.71,305.21,1.96,3999.27,1.4,3999.21,282.37,331.69,42.56
1634102481,4.6,305.05,1.87,0.24,1.46,3999.82,282.46,331.47,41.27
1634102482,4.73,305.17,1.93,3999.76,0.92,3998.78,282.7,331.75,39.91
1634102483,4.64,305.06,1.86,3999.88,1.1,3999.08,282.73,331.7,39.77
1634102484,4.52,305.24,1.88,3998.47,0.67,0,282.61,331.69,37.4
1634102485,4.63,305.16,1.86,3998.29,3999.69,3999.02,281.93,331.81,37.02
1634102486,4.77,305.17,1.87,3998.66,3999.88,3998.66,282.16,331.74,36.04
1634102487,4.67,305.07,1.83,3999.21,0.31,3999.69,281.93,331.84,35.3
1634102488,4.74,305.27,1.96,3999.27,0.24,3999.02,281.91,331.75,35.25
1634102489,4.62,305.12,1.84,3999.15,0.43,3999.51,281.88,331.67,35.2
1634102490,4.49,305.19,1.9,0.24,1.16,0.79,282.3,332.12,34.27
1634102491,4.59,305.13,1.84,3999.76,1.22,3999.51,282.04,331.56,33.1
1634102492,4.5,305.08,1.74,3999.88,1.22,0.55,282.2,332.56,31.76
1634102493,4.54,305.24,1.71,3999.82,1.1,0.37,281.67,331.67,30.86
1634102495,4.6,305.02,1.74,3999.08,0.24,3998.78,281.88,332.07,29.66
1634102496,4.64,305.44,1.76,3997.86,3999.51,3998.05,281.81,332,28.24
1634102497,4.75,305.03,1.7,3998.35,3999.69,3997.8,281.91,331.98,27.19
1634102498,4.59,305.11,1.79,0,0.12,3999.39,281.82,331.52,26.42
1634102499,4.45,305.05,1.85,0.85,0.79,3999.51,281.94,331.79,25.63
1634102500,4.55,305.26,1.79,3999.02,0.79,0.18,281.9,331.81,25.55
1634102501,4.5,305.02,1.8,3998.66,1.71,3999.82,281.9,331.78,21.7
1634102502,4.59,305.1,1.7,3999.27,0.98,3998.72,281.85,331.94,19.69
1634102503,4.61,305.01,1.7,3998.78,0.73,3999.33,281.22,331.81,19
1634102504,4.71,305.28,1.71,3999.27,3998.96,3999.69,281.72,332.06,18.76
1634102505,4.66,305.24,1.8,3999.27,3998.84,3999.57,281.61,332.02,18.87
1634102506,4.55,305.13,1.77,3999.76,3999.08,3999.76,282.17,332.23,19.13
1634102507,4.66,305.03,1.74,0.12,0.37,0.06,282.46,331.92,19.03
1634102509,4.57,305.19,1.87,0.98,0.98,3999.94,282.64,332.46,17.98
1634102510,4.42,305,1.79,0.43,0.73,0.06,282.55,332.35,17.46
1634102511,4.51,305.1,1.82,0.06,0.55,3999.94,282.34,332.49,17.29
1634102512,4.54,305.17,1.85,3999.27,3999.39,0.49,282.47,332.02,17.4
1634102513,4.48,305.33,1.92,3999.08,3999.45,0.85,282.37,332.08,17.48
1634102514,4.4,305.2,1.79,0,0.85,1.04,283,331.88,16.45
1634102515,4.66,305.26,1.95,3998.54,0.31,3999.82,282.69,332.58,15.64
1634102516,4.47,305.12,1.87,3998.35,3999.88,3999.02,282.45,332.06,14.9
1634102517,4.53,305.05,1.86,3998.66,0.06,3999.08,282.3,331.99,14.88
1634102518,4.56,305.12,1.83,3999.15,0.24,3999.08,282.2,331.93,14.84
1634102519,4.42,305.3,1.96,0.24,0.85,1.22,283.08,332.58,13.81
1634102520,4.72,305.12,1.85,3999.63,3999.94,3998.72,282.41,332.03,13.71
1634102521,4.68,305.08,1.89,0,0.18,3999.21,282.88,332.79,13.23
1634102523,4.63,305.29,1.84,3998.9,3999.76,3999.39,282.93,332.45,12.38
1634102524,4.68,305.11,1.93,3999.15,3999.82,3999.02,282.83,332.36,12.39
1634102525,4.47,305.07,1.87,0,3999.69,3999.57,282.5,332.4,11.8
1634102526,4.52,304.96,1.92,0.06,3999.69,3999.39,282.86,332.13,12.06
1634102527,4.44,305.34,1.84,0.06,3999.27,0,282.6,332.24,12.79
1634102528,4.57,305.3,1.88,3999.88,3999.51,0.49,282.8,332.2,13.37
1634102529,4.53,305.02,2.03,0.31,3999.76,3998.96,283.21,332.57,13.65
1634102530,4.61,305.38,2,0.12,0.55,1.04,283.11,332.23,13.66
1634102531,4.66,304.98,1.96,3999.02,3999.88,3997.38,283.28,332.24,12.91
1634102532,4.78,305.03,1.98,0.67,0.49,1.77,282.36,332.18,12.91
1634102533,4.54,305.25,1.86,0.85,0.37,1.53,282.43,332.35,12.9
1634102534,4.58,305.15,1.97,1.4,3999.45,3999.63,282.83,332.41,14.95
1634102535,4.54,305.11,1.95,1.4,3999.69,0.18,282.95,332.41,15
1634102537,4.6,305.06,1.96,3999.57,3999.63,3998.9,283.51,332.45,14.8
1634102538,4.67,305.02,1.78,0.49,0.67,3999.63,282.67,332.42,14.68
1634102539,4.59,304.94,1.84,1.4,1.04,3999.57,282.76,332.42,14.58
1634102540,4.59,304.85,1.84,1.83,1.28,3999.76,283.18,332.24,13.99
1634102541,4.62,304.98,1.98,0.43,0.43,3998.47,283.08,332.61,13.47
1634102542,4.61,304.93,2.05,0.67,0.49,3998.66,283.03,332.19,13.09
1634102543,4.43,305.38,1.85,3999.76,0.67,1.34,282.82,332.38,12.01
1634102544,4.43,305.32,1.84,0,0.73,0.98,283.12,332.2,11.22
1634102545,4.47,305.26,1.97,0.73,1.1,0.49,283.38,332.83,10.62
1634102546,4.48,305.05,2.12,3999.39,0.31,3999.08,283.38,332.61,9.97
1634102547,4.52,305.09,2.04,3998.84,0,3999.02,283.33,332.52,9.92
1634102548,4.48,305.31,2.01,0.37,1.4,0.79,283.47,332.79,8.95
1634102549,4.59,305,1.99,3999.27,0.06,3998.47,283.12,332.28,8.12
1634102551,4.67,305.09,1.99,3999.45,0.06,3998.35,283.07,332.14,8.07
1634102552,4.51,305.28,2,0.49,1.46,1.28,283.27,332.42,5.39
1634102553,4.54,305.46,1.99,3999.76,0.98,1.28,283.3,332.55,5.3
1634102554,4.32,305.34,1.99,3998.78,0.31,1.65,282.62,331.8,3.7
1634102555,4.79,305,2.01,1.34,0.12,3998.84,282.79,331.66,3.65
1634102556,4.79,305.17,1.99,0.92,3999.94,3999.45,282.69,332.75,4.33
1634102557,4.68,305.14,2.14,0.55,3999.88,3998.84,283.49,331.9,4.83
1634102558,4.76,305.2,2.1,3999.94,3999.88,3999.57,283.55,331.82,4.82
1634102559,4.67,305.39,2.12,3999.63,3999.88,3999.88,283.56,331.8,4.83
1634102560,4.41,305.05,1.85,0.61,0.73,0.37,283.13,331.93,4.36
1634102561,4.77,305.22,2,0,0.67,3999.76,283.12,331.89,4.3
1634102562,4.67,305.34,2,0.55,0.12,0.79,283.15,331.79,3.66
1634102563,4.56,304.97,1.86,1.04,3999.82,3998.96,282.71,332.58,4.34
1634102565,4.66,305.37,1.99,3999.39,3999.63,0.79,283.14,331.9,4.6
1634102566,4.63,305.18,1.93,0.73,0.31,0.06,282.93,332.35,4.95
1634102567,4.57,305.18,1.99,0.85,0.43,3999.94,283.02,332.35,4.91
1634102568,4.79,305.33,1.9,3998.96,3999.82,3999.39,283.02,331.84,4.26
1634102569,4.49,304.99,1.79,0.18,0.24,3999.02,282.32,332.59,4.21
1634102570,4.56,305.06,1.86,3998.9,0.06,3999.27,282.62,332.32,3.13
1634102571,4.62,305.1,1.85,3999.15,0.18,3998.84,282.55,332.22,3.09
1634102572,4.66,305.02,1.86,3999.69,0.73,1.34,282.95,331.85,2.33
1634102573,4.55,305.52,1.88,3999.45,0.73,1.95,282.38,332.21,1.94
1634102574,4.86,304.95,1.88,0.37,0.43,3997.99,282.44,332.01,1.85
1634102575,4.81,305.02,1.93,3999.69,0.06,1.28,282.18,332.09,1.76
1634102576,4.61,305.1,1.79,3998.9,3999.33,3999.82,282.33,331.92,1.72
1634102577,4.66,305.25,1.86,3999.21,3999.39,3999.57,282.73,332.05,1.72
1634102579,4.55,305.2,1.89,0.37,0.79,0,283.24,332.35,0.74
1634102580,4.56,305.18,2.04,3999.69,0.61,3998.96,283.11,332.39,0
1634102581,4.51,305.13,1.92,3999.45,0.43,3999.63,283.57,332.52,358.99
1634102582,4.65,305.26,2.06,3999.27,0.43,3999.51,283.53,332.45,358.93
1634102583,4.52,304.98,2,1.77,1.1,3999.08,283.34,332.5,358.61
1634102584,4.62,305.04,2.06,1.46,0.98,3999.39,283.54,332.43,358.47
1634102585,4.68,305.25,2,3999.27,0.06,3999.82,283.36,332.63,358.33
1634102586,4.5,305.07,2.04,3999.15,0.12,3999.33,283.75,332.78,357.62
1634102587,4.45,305.05,2.05,0,0.24,3999.08,283.43,332.89,356.66
1634102588,4.48,304.97,2.04,0.55,0.79,3999.08,283.05,332.84,355.87
1634102589,4.55,305.36,1.95,0,0.92,1.04,283.51,332.68,354.86
1634102590,4.48,305.27,1.93,0.61,0.61,3997.86,283.69,332.69,354.26
1634102591,4.61,305,2.03,0.85,0.79,3998.72,283.78,332.56,354.14
1634102593,4.31,305.15,2.03,0,0,3999.82,283.61,332.98,353.98
1634102594,4.35,305.03,2.02,0.12,0,3999.94,283.59,333,353.97
1634102595,4.4,305.32,2.08,0,0.06,1.83,283.83,332.94,354.12
1634102596,4.21,305.2,2.09,0.55,3999.57,3998.6,284.08,332.56,354.33
1634102597,4.34,305.19,2.08,0.79,0,0.98,283.89,333.23,355.02
1634102598,4.41,305.19,2.08,3998.96,3998.84,0.06,283.76,333.36,356.49
1634102599,4.27,304.96,2,3999.45,3999.02,3999.57,283.63,333.34,356.61
1634102600,4.54,305.26,2.25,0.37,3999.63,0.06,284.8,332.4,356.49
1634102601,4.48,305.29,2.16,1.65,0.24,3999.08,283.56,333.33,357.76
1634102602,4.43,305.52,2.1,3998.35,3999.33,1.65,284.51,332.62,357.48
1634102603,4.43,305.45,2.07,3998.29,3999.39,1.89,284.2,333.25,357.65
1634102604,4.35,305.25,1.92,3998.96,3999.94,1.16,284.02,332.83,357.56
1634102605,4.58,305.09,2.09,3999.94,3999.94,3998.78,284.02,332.9,357.28
1634102607,4.51,304.95,2.07,3999.76,0.43,1.83,283.83,332.74,357.04
1634102608,4.42,305.33,2.05,0.79,0,3998.96,284.03,332.85,357.06
1634102609,4.54,305.06,2.15,0.18,3999.45,3999.63,283.96,332.75,357.66
1634102610,4.36,305.51,2.24,3999.51,3999.51,1.77,283.84,333.09,358.18
1634102611,3.94,305.02,2.13,0.06,3999.76,1.34,284.17,332.61,358.21
1634102612,4.58,305.07,2.05,1.46,0.67,3999.51,284.33,332.56,358.13
1634102613,4.58,305.12,2.22,1.16,0.73,3999.82,283.47,333.07,358.29
1634102614,4.56,305.14,2,0.55,0.61,3999.45,283.49,333.06,358.24
1634102615,4.33,304.87,2.06,3999.08,0,1.46,283.84,332.42,357.42
1634102616,4.72,305.05,2.16,0.24,3999.94,3997.86,283.82,332.67,357.11
1634102617,4.63,304.91,2.11,0.43,0.12,3998.35,283.49,332.63,356.5
1634102618,4.51,305.06,2.04,0,0.24,3999.45,283.47,332.62,356.47
1634102619,4.63,305.14,1.96,0.67,0.55,3999.15,283.52,332.58,356.41
1634102621,4.61,305.23,2.09,0.67,0.49,0.49,283.82,332.65,355.83
1634102622,4.51,305.22,2.18,0.85,0.73,0.92,283.93,332.7,355.78
1634102623,4.54,305.28,2.1,3999.69,0,3999.02,283.95,333.15,355.68
1634102624,4.48,305.23,2.09,0.55,3999.76,3998.84,283.69,332.89,355.52
1634102625,4.56,304.99,2.09,1.1,3999.94,3998.23,283.76,332.8,355.5
1634102626,4.6,305.16,2.13,0,3999.88,3999.88,284.18,332.56,355.99
1634102627,4.57,305.26,2.18,3999.88,3999.76,0.06,283.93,332.92,356.26
1634102628,4.49,305.05,2,1.04,0.49,3999.57,284.04,332.92,356.19
1634102629,4.41,304.98,2.18,3998.35,3999.08,0.55,283.67,332.67,356.27
1634102630,4.53,305.05,2.2,0,3999.69,3999.02,284.24,332.86,356.09
1634102631,4.57,305.11,2.23,0,3999.76,3999.21,284.23,332.78,356.09
1634102632,4.76,305.3,2.2,0.37,0.61,3999.94,283.29,332.62,356.03
1634102633,4.64,305.17,1.96,3999.51,0.18,0.43,283.94,332.66,355.36
1634102635,4.58,305.09,2.02,0.79,0.85,0.43,283.51,332.57,355.21
1634102636,4.4,305.14,2.03,3999.76,0,0.37,283.7,332.92,354.89
1634102637,4.35,305.06,2.01,0,0.06,0.18,283.69,332.95,354.88
1634102638,4.45,305.14,2.03,0.18,0.12,3999.63,283.69,332.93,354.86
1634102639,4.62,305.39,2.13,3999.63,0.37,0.79,283.61,332.74,354.48
1634102640,4.35,305.05,2.12,3999.63,0.06,0.06,283.86,332.94,354.09
1634102641,4.48,305.13,1.98,3999.63,0.12,3999.94,283.61,333.05,354.05
1634102642,4.61,305.34,2.11,0.31,0.98,3999.51,283.99,332.86,352.3
1634102643,4.45,305.02,1.95,0.06,0.73,3999.21,284,332.83,352.19
1634102644,4.46,304.95,2.09,3999.82,1.1,0.55,283.87,332.69,351.49
1634102645,4.68,305,2.06,0.43,0.73,3999.15,283.79,332.75,350.56
1634102646,4.67,305.09,2.14,3998.17,3999.88,1.04,283.51,332.77,350.21
1634102647,4.36,305.28,2,3998.66,0,0.61,284,332.56,349.6
1634102649,4.38,305.18,2.12,0,0.37,3998.66,283.68,332.44,349.04
1634102650,4.34,305.17,2.06,3998.9,0.12,0.67,283.98,332.87,348.15
1634102651,4.44,305.18,2.08,3999.88,0.18,1.04,283.94,332.56,347.89
1634102652,4.43,305.21,2.02,3998.78,3999.08,0.37,283.79,332.55,347.99
1634102653,4.5,305.31,2.05,2.56,0.85,3999.27,283.54,332.69,348.65
1634102654,4.32,305.2,1.97,3997.38,0,0.49,283.84,332.98,347.98
1634102655,4.33,305.24,1.94,3997.56,0,3999.76,283.61,332.99,347.98
1634102656,4.39,305.13,1.97,3998.11,0.18,3999.69,283.41,332.98,347.96
1634102657,4.6,305.06,2.05,3999.33,1.4,3999.33,283.33,332.75,345.22
1634102658,4.62,305.14,1.89,3999.63,0.31,3998.78,283.4,332.38,343.71
1634102659,4.79,305.1,1.94,3999.69,3999.94,0.79,283.02,332.67,343.72
1634102660,4.59,304.97,1.92,0.73,3999.63,3999.82,283.61,332.72,344.51
1634102661,4.47,305.44,2.01,3997.31,3998.41,1.53,283.32,332.81,344.72
1634102663,4.73,304.93,2.14,2.38,0.79,3999.15,283.97,332.22,344.87
1634102664,4.74,305.14,2.2,3998.66,3999.63,0.49,283.16,332.96,345.33
